,0
663,"Error while reading arrowhead
"
664,"is no longer away.
"
665,"Swap C header and source files
"
666,"Search interactively for domains and hosts
"
667,"I know that word, but are you sure it is the right one here?
"
668,"mbox import filter This filter will import mbox files into KMail. Use this filter if you want to import mails from Ximian Evolution or other mailers that use this traditional UNIX format. Note: Emails will be imported into folders named after the file they came from, prefixed with MBOX-
"
669,"Area of()
"
670,"Insert a person from your address book
"
671,"Open the sample points dialog
"
672,"Error trying to write to boot sector in 
"
673,"Filename conversion failed:
"
674,"2x2,1x1,1x1 (smallest file)
"
675,"Arrow style at the end of new lines. Click to pick an arrow, or set arrow parameters with Details…
"
676,"An error occurred while getting the PDA's user data
"
677,"Cannot save images with alpha channel.
"
678,"Transform Text Layer
"
679,"A simple container to group widgets in a grid
"
680,"Fixed slider size
"
681,"Copy Data From Query to Clipboard
"
682,"File is binary
"
683,"today at 00:00 PM
"
684,"Do you want to save the changes made to this action?
"
685,"Keep synchronized with Internet servers
"
686,"Vocabulary and reading
"
687,"Switch One Desktop to the Left
"
688,"Import XMP from File
"
689,"Branch to switch to:
"
690,"! DOCTYPE definition line:
"
691,"Fill the current selection with lava
"
692,"Too many errors! (followed)
"
693,"Failed to stat `':
"
694,"Click for more analyzers
"
695,"Certificate created successfully. Fingerprint: 
"
696,"Select the search option ""Size at least""
"
697,"These lines are not parallel.
"
698,"CVS: Update file/directory
"
699,"Base regionselect on all visible layers
"
700,"Make a backup of the destination file
"
701,"Set layer(s) linked
"
702,"Multiply two polynomials (as vectors)
"
703,"Computer/ AI Player
"
704,"The image you are trying to save as a GIF contains layers which extend beyond the actual borders of the image.
"
705,"Error loading icon:
"
706,"Configure Shortcuts...
"
707,"The exec argument to use for the default terminal application.
"
708,"Cookies could not be enabled, because the cookie daemon could not be started.
"
709,"Failed to insert HTML file.
"
710,"If FALSE, don't allow to enter strings other than the chosen ones
"
711,"Very low priority
"
712,"Solid User Interface Server
"
713,"Could not read file .
"
714,"The port of the dictionary server to connect to
"
715,"No provider specified
"
716,"Molar Mass of Solute
"
717,"Error while trying to subscribe to :
"
718,"The Altitude vs. Time tool (Ctrl+A) will plot altitude curves for any group of objects that you select. This is a great tool for planning observing sessions.
"
719,"Get the eigenvalues of a matrix (Currently only for up to 4x4 or triangular matrices)
"
720,"Users for profile
"
721,"End at this time [secs since epoch]
"
722,"LyX document
"
723,"Client has not answered in time
"
724,"Would you like to send meeting invitations to participants?
"
725,"Photograph Restoration Settings File to Save
"
726,"This query did not complete successfully.
"
727,"Manual (via Actions menu)
"
728,"recursive function not allowed
"
729,"Try saving to a different location, or ask your system administrator to give you permission.
"
730,"The target directory (example / var/ www)
"
731,"How far (in screen pixels) you need to be from the canvas edge to trigger autoscroll; positive is outside the canvas, negative is within the canvas
"
732,"Invalid month field in date
"
733,"Specify behavior for a question and answer session
"
734,"videofile not existent or empty
"
735,"Search & Replace
"
736,"The selected day (as a number between 1 and 31, or 0 to unselect the currently selected day)
"
737,"AutoComplete the current word
"
738,"Ignore time zone
"
739,"Width of process 'Unit' column
"
740,"Ubuntu CD Image Automatic Signing Key <cdimage\@ubuntu\.com>
"
741,"Clicking radiobutton
"
742,"Invalid expression
"
743,"The application has crashed. Information about the crash has been successfully collected. This application is not known to Bug Buddy, therefore the bug report cannot be sent to the GNOME Bugzilla. Please save the bug to a text file and report it to the appropriate bug tracker for this application.
"
744,"Your X server does not support resizing and rotating the display. Please update to version 4.3 or greater. You need the X Resize, Rotate, and Reflect extension (RANDR) version 1.1 or greater to use this feature.
"
745,"Unexpected end of PNM image data
"
746,"You have left the table.
"
747,"Are you sure you wish to allow to contact you?
"
748,"Copies the currently selected phrases from the history to the clipboard
"
749,"Display a window that allows editing the bookmarks in this menu
"
750,"Error loading calendar to append to: 
"
751,"Window to Desktop 14
"
752,"An unknown error occurred.
"
753,"Apply Filter Again
"
754,"A dialog box for setting preferences for debug output
"
755,"Rotate image 180 degrees
"
756,"%.1f mph
"
757,"vCalendar Version 1.0 detected.
"
758,"Unable to handle “:” locations.
"
759,"You have disabled this option,
"
760,"You will see a unique image.
"
761,"The participants will receive the following notification.
"
762,"RANDCHISQ:random variate from a Chi-square distribution
"
763,"Specifies if the tray icon is shown or not.
"
764,"If this is enabled, the editor will display vertical lines to help identify indent lines.
"
765,"Circle by Point & & Segment (as the Diameter)
"
766,"Lead 7 - Fifths
"
767,"Test plugin IPC support, as a client. This locates the server plugin and calls the commands registered.
"
768,"The account associated with the email address provided has been disabled.
"
769,"Are you sure that you want to rename this report?
"
770,"Saving HTML pages: Indexes
"
771,"Could not detect occupied disk sizes.
"
772,"Quoted text regular expression:
"
773,"XML description of the user interface
"
774,"Device Types to Display
"
775,"Return the Rayleigh quotient of a matrix and a vector
"
776,"Goes to previous list item.
"
777,"Options concerning the type of recurrence this event or to-do should have.
"
778,"Last. fm is cool...
"
779,"No suitable encoding could be found for your message. Please set an encoding using the'Options' menu.
"
780,"Increases the speech pitch.
"
781,"The maximum TX video bitrate in kbit/s. The video quality and the number of transmitted frames per second (depends on selected codec) will be dynamically adjusted above their minimum during calls to try to minimize the bandwidth to the given value
"
782,"Insert here the string to search for.
"
783,"Error while retrieving message on the server:
"
784,"Encoding ( active,  queued)
"
785,"You must provide a name for the layout
"
786,"Use Handheld Name
"
787,"The server is running Exchange 5.5. Exchange Connector supports Microsoft Exchange 2000 and 2003 only.
"
788,"Getting userinfo...
"
789,"Robots with safe teleport with super-safe moves
"
790,"Directory containing tests, basedir and output directories.
"
791,"A popular graphics file format for clipart
"
792,"This is the calculator, it performs basic chemical calculations.
"
793,"Find pictures with orientation flag
"
794,"Please enter a valid network address and try again.
"
795,"Job %u has already been processed
"
796,"Stop the drive associated with the open folder
"
797,"Shear Image Plugin
"
798,"sets the default foreground color
"
799,"PIN (for Private Job)
"
800,"Cannot access the project file .
"
801,"Auto disconnect
"
802,"LDAP Base DN
"
803,"Galeon is currently online. Click to work offline.
"
804,"File is a wrong version of GEL
"
805,"Modifier key + right button:
"
806,"Local variables:
"
807,"MS Word 2007 Import Filter for KWord
"
808,"Select the window decoration. This is the look and feel of both the window borders and the window handle.
"
809,"Client address to return in response to xdm
"
810,"Move window to workspace 6
"
811,"Renumber Frames
"
812,"A computer break reminder.
"
813,"Preserve file time
"
814,"Go to next bookmark location.
"
815,"Reading training in a limited time
"
816,"Whether or not to play a sound to notify for events.
"
817,"You can use this button to get more detailed information about the selected workspace profile.
"
818,"Pop Up Completion List
"
819,"Camera test was successful.
"
820,"Whether autorun programs (binaries and scripts located in 'autorunpath') are run on newly mounted media.
"
