,0
5331,"स्थिर मूल्यमा आर्थिक वर्ष २०४७/४८ मा विकास खर्च रु. २९९.७५ करोड र आर्थिक वर्ष २०४८/४९ मा  रु. २३२.०८ करोड हुने अनुमान छ। 
"
5332,"त्यो सानो केटो बडो मुस्किलले उनी सँगसँगै दौडिरहेको थियो, त्यसैले अन्तत: उनले त्यसलाई बोकेर दौडिन थालिन्।
"
5333,"रोबर्ट एस. जेन्किन्स क्याम्ब्रिज , मासाचुसेट्स ।
"
5334,"लन्डन विनिमयमा कारोबार भएको फाइनान्सियल टाइम्स-स्टक विनिमय खरिदअधिकार करारको औसत सङ्ख्या १९८४ मा करारको सुरुआत भएदेखि झन्डै दश गुणा बढेको छ ।
"
5335,"योभन्दा पनि बढी मतदाताहरूले शक्ति पृथक्कीकरण व्यवहारमा कसरी लागू हुन्छ भन्‍ने बहुमूल्य नागरिक ज्ञान प्राप्त गर्नेछन् ।
"
5336,"यसको लागि राजस्वको नयाँ श्रोतहरु पत्ता लगाई राजस्व चुहावट रोक्नु पर्ने, करका आधारहरु फराकिलो पार्ने, प्रशासनिक सरलीकरण गर्नेतर्फ पाइला चाल्नु जरुरी छ ।
"
5337,"निजी क्षेत्रलाई विभिन्न आर्थिक क्रियाकलापमा अग्रसर गराउँदा पर्यावरणको सुरक्षा एवं सन्तुलनमा विशेष ध्यान दिइनेछ।
"
5338,"अझै गार्‍हो प्रश्न भनेको उक्त उत्प्रेरणा वास्तवमै राजनीतिक प्रकृतिको हुँदा हुने नियम कानुनको उल्लङ्घन हो।
"
5339,"स्पिगेल परिवारसँग साधरण सेयर २५ % र ७५ % मत छन् ।
"
5340,"दुई संस्थाहरूले बताए , तिनीहरू पक्कापक्की बिलयन सम्झौतामा प्रवेश गरे जसअन्तर्गत र्‍याटनर्सले प्रति सेयर ५७.५० डलरमा वाइजफिल्डको सबै साधारण सेयरहरूका लागि बोलपत्र आह्वान प्रस्ताव गर्नेछ ।
"
5341,"ड्राइभरलाई वाहक झुन्ड्याउन केही चीज खोज्नुपर्ने हुन्छ , त्यसैले कम्पनीले झ्यालमा अड्याउने अङ्कुसे उपलब्ध गराउँदछ ।
"
5342,"घरबारविहीन व्यक्ति सुरक्षा , गोपनीयता र बासबाट मात्र बञ्चित छैनन् , तिनीहरूलाई पोषण , सरसफाइ र आधारभूत स्वास्थ्य उपचारको प्रारम्भिक आवश्यकताहरूको पनि अभाव छ ।
"
5343,"ओहियो स्थित कम्पनी फेयरलनले पनि अविच्छिन्न सञ्चालनहरूबाट वर्षभरिको मुनाफा गत वर्षको १४८ मिलियन डलरभन्दा धेरै तल हुने बतायो ।
"
5344,"खनिज तेल पदार्थ : तेल पदार्थअन्तर्गत पेट्रोल, डिजेल, मट्टीतेल, एयर फ्यूल, लाइटडिजेल आयल, फर्नास  आयल, एल.पी. पर्दछन्।
"
5345,"श्री बाउमले उहाँ र श्री हार्पर दुवैले १९८८ को सुरुदेखि नै केही कारखानाहरू बन्द गर्न वकालत गरेको बताउनुभयो ।
"
5346,"प्रस्तावित उपभोक्ताहरुको क्रयशक्तिबारे कुनै विचारै नगरी आधारभूत आवश्यकतासम्बन्धी कार्यक्रम पूर्णत आपूर्तिमूलक तरिकाद्वारा निर्मित थियो।
"
5347,"सुश्री येर्गिनले उल्लङ्‍घन गरेको १९८७ को ऐन दक्षिण क्यारोलिनाको विद्यालय सुधार ऐनका प्रावधान लागू गर्न डिजाइन गरिएको थियो ।
"
5348,"२०४२ देखि नेपालमा टेलिभिजन सेवा सञ्चालन हुँदै आएको छ ।
"
5349,"खुद आम्दानी एक वर्ष अघिको १.४५७ बिलियन येनभन्दा तीन गुणाभन्दा बढी बढेर ४.८९८ बिलियन येन पुग्यो ।
"
5350,"अलटेल कर्पोरेसनले बतायो यसले यसअघि आफ्नो स्वामित्व नभएको पोन्ड ब्रान्च टेलिफोन कम्पनी इन्कर्पोरेटेडको सेल्युलर विशेषाधिकारको ५५ %  अभिग्रहण गर्नेछ । 
"
5351,"ख) सरकारी निर्णय छिटो छरितो गराउन अनावश्यक ढीलासुस्ती हटाउने,  (ग)
"
5352,"यी दर सङ्केतहरू प्रत्यक्ष रूपमा तुलनायोग्य छैनन् ; कर्जा प्रवाहका तरिकाहरू ठाउँअनुसार व्यापक रूपले फरक छन् । 
"
5353,"अमेरिकी बार संघले मनोनितहरूद्वारा न्यायालयमा `` सन्तोषजनक '' सम्पादन गर्ने विश्‍वास लागेमा `` दक्ष '' दर्जा दिने गर्दछ ।
"
5354,"यस समीक्षा अवधिमा पैठारीतर्फ देशगत र वस्तुगत विविधीकरणको कारणले गर्दा समुद्रपारतर्फको पैठारी उल्लेखनीय रुपमा बृद्धि भयो। 
"
5355,"२०४८ वैशाखसम्ममा विद्यार्थीसंख्या ३,८१,०००, विद्यालय संख्या ४,०९२ र शिक्षकसंख्या १३,२०७ पुगेको हुंदा विद्यालय र विद्यार्थी अनुपात १ः९३ र शिक्षक र विद्यालय अनुपात १ः२९ पुग्न गयो।
"
5356,"वहाँले भन्नुभयो `` सबै प्रतिस्पर्धीहरू बीच खेलमैदान समान होस् भनेर मार्ग प्रशस्त गर्नको लागि "" उहाँले सुवर्ण सेयर त्यागिरहनु भएको थियो । 
"
5357,"विष्फोटक पदार्थ : विष्फोटक पदार्थको अनुमानित माग आठौं योजनामा १४०० मे.टन छ।
"
5358,"श्री म्बाऊ एक आखिरी उदाहरण हुनुहुन्थ्यो , तर व्यक्तिगत रूपमा ज्यादा मिलनसार स्पेनी जिवरसायनविद फेडेरिको मायोरद्वारा भएको उहाँको प्रतिस्थापनले पनि सुधार कार्यको उपलब्धिमा नगन्य सफलता प्राप्त भयो । 
"
5359,"अन्तरिम सरकारको गठनपछि २०४७ साल जेष्ठ महिनामा भारतसय्.त्र्ग भएको समझदारीपश्चात् नेपाल र भारतबीच २०४५ चैत्र १० गतेदेखि उत्पन्न भइरहेको गतिरोध समाप्त भई भारतसय्.त्र्गको सम्बन्ध पूर्ववत रुपमा  स्थापित भयो।
"
5360,"सिकागो विश्‍वविद्यालयका प्राध्यापक फिलिप कर्ल्यान्ड र हार्वर्ड कानुन अध्ययन संस्थानका प्राध्यापक लौरन्स ट्राइबले राष्‍ट्रपति बुशको स्वप्रकरण निषेधाधिकारको अधिकार दाबी गर्ने कुनै पनि प्रयत्‍न संविधानको अक्षर र यसका लेखकहरूको उद्देश्य र साथ साथै पहिलेका राष्ट्रपतिहरूको दृष्‍टिकोणसँग पनि बाझिने बताउनुभयो ।
"
5361,"एभन , कनेक्टिकटको यस कम्पनीको स्टक यसले आफ्नो आडम घरायसी कम्प्युटर सार्वजनिक गरेपछि १९८३ मा उत्कर्षमा पुग्यो , तर उत्पादनलाई प्राबिधिक समस्याले सतायो र कम्पनीको भाग्य धरासायी भयो ।
"
5362,"मालबाहक डुङ्गाको भाडादर यो हिउँदमा एक वर्षको अघिको भन्दा ४० % वृद्धि भयो ।
"
5363,"सिकागो मर्कन्टाइलले बतायो नयाँ एक-घण्टे मूल्य सीमाले यसको स्ट्यान्डर्ड एण्ड पुअरको ५०० स्टक-सूचकाङ्क अग्रिम सहमतिलाई प्रभावित पारेर एकपटक एस-एण्ड-पीको ५०० अग्रिम सहमति २० सूचकाङ्‍क विन्दुले खस्किँदा -- डो जोन्स औद्योगिक औसतमा करिब १५० अङ्‍क गिरावट बराबर -- खाल्डोमा पुर्याउँछ ।
"
5364,"यसको अतिरिक्त , ह्याडसनले अन्वेषण प्रयासहरू असफल भएका अन्तर्राष्ट्रिय अन्वेषण पट्टासँग सम्बन्धित खर्चको करिब ३.५ मिलियन डलर खाताबाट हटाउने बतायो ।
"
5365,"विशेषज्ञहरू विद्युतीय कारोबारमा कुनै पनि प्रवेशलाई मृत्यु घण्टीको रूपमा देख्‍छन् ।
"
5366,"फर्म र श्री ह्वेलेनले अन्य आरोपित उलङ्‍घनहरूको साथै सर्वसाधारणलाई कानुन उल्लङ्घन हुने गरी अनुचित मूल्यमा धितोपत्रहरू बिक्री गरे ।
"
5367,"केही अमेरिकी फर्महरू , विशेष गरेर सलोमोन इन्कर्पोरेटिड र मोर्गान स्टेन्ले ग्रुप इन्कर्पोरेटिडले सूचकाङ्‍क फौबन्जरीबाट ग्राहकहरू र तिनीहरूको आफ्‍नै खाता दुबैका लागि तिनीहरूको जापानी आर्जनको ठूलो खण्‍ड भित्र्याएका छन् ।
"
5368,"साथै स्थानीय निकायहरुको निर्वाचन कार्य पनि पुरा भयो।
"
5369,"बहुउद्देश्यीय, बृहत् एवं मझ्यौला सित्र्चाइ आयोजनाबाट उपलब्ध हुने सित्र्चाइ सुविधाको व्यवस्थापनमा उपभोक्ताहरुलाई संलग्न गराउन संयुक्त व्यवस्थापन प्रणाली लागु गरी सित्र्चाइ व्यवस्थापन सन्बन्धी तालिम, कृषक स्तरमा सित्र्चाइ  को संस्थागत विकास एवं प्राविधिक सेवा उपलब्ध गराउने कार्यमा विशेष जोड दिइनेछ।
"
5370,"उहाँले अध्यक्ष तथा प्रमुख कार्यकारी अधिकृत डोनाल्ड पार्डसलाई प्रतिवेदन बुझाउन जारी राख्नुहुनेछ ।
"
5371,"नेपालीहरू भोजनका पारखी हुन्छन् र उनीहरूको खानाका परिकारहरू पिरो, मसलेदार र पौष्टिकयुक्त हुन्छन्।
"
5372,"व्यापारीहरूले धेरै लगानीकर्ताहरूको चासो प्रतिरक्षात्मक विश्वसनीय स्टकहरूमा , विशेष गरी बेलायती जोखिम सीमित भएकाहरूमा , केन्द्रित भएको बताए ।
"
5373,"`` यो वर्षको ठिक सुरुतिर उत्पादकहरूलाई चिनी निर्यात गर्न अधिकार दिइएको थियो र हिजोबाट निर्यात इजाजतपत्रहरू जारी गर्न सुरु गरिने अपेक्षा गरिएको थियो । ""
"
5374,"फैसलाको प्रतिक्रियास्वरूप हिजो सत्रको अन्त्यसम्ममा घाटाको धेरै मात्रा पूर्ति हुनु अगावै गिल्ट अग्रिम सहमति एकैचोटी एक अङ्कभन्दा बढी तल झर्यो ।
"
5375,"डो जोन्स औद्योगिक २६४५.९० , बृद्धि ०.८२ ; सवारी १२०६.२६ , बृद्धि १.२५ ; आवश्‍यक वस्तु २२०.४५ , बृद्धि १.२६ ।
"
5376,"त्यो किन हो भने परागसेचन , जबकि मकैमा सजिलै हुन्छ किनभने संवाहक हावा हो , कपास जस्ता बालीमा धेरै जटिल हुन्छ र संवाहकको रूपमा किराहरू सम्मिलित हुन्छन् । 
"
5377,"राजस्व बचत :  २०२९/३० र २०४६/७ को अवधिमा राजस्व प्रचलित मूल्यमा १७.३ प्रतिशतले र स्थिर मूल्यमा ६.९ प्रतिशतले बृद्धि भयो।
"
5378,"बैंक अफ न्युइङ्गल्यान्डका सेयरहरू न्युयोर्क स्टक विनिमयमा कारोवार हुन्छ ।
"
5379,"व्यावसायिक सङ्गीतकार समेत घरमा अभ्यास गर्दछन्।
"
5380," युनिकोर्प क्यानाडा कर्पोरेसनको किङ्‍सब्रिज क्यापिटल ग्रुप र कारा ओपरेसन्ज लिमिटेडका एक साझेदार डीडी एक्युजिसन कर्पोरेसनले डनकिन डोनट्स इन्कर्पोरेटिडको सबै बाँकी सेयरहरूका लागि प्रतिसेयर ४५ डलरको यसको प्रस्ताव म्याद नोभेम्बर २० सम्मलाई बढायो ।
"
5381,"यसले सेप्टेम्बरमा कच्‍चा पदार्थको मूल्य सूचकाङ्कमा २.६ % गिरावटको प्रतिवेदन पनि दियो । कोलम्बिया पिक्चर्स इन्टर्मेन्ट इन्कर्पोरेटिडलाई डो जोन्स सेयर बजार सूचकाङ्कको मनोरञ्‍जनात्मक 
"
5382," प्रतिस्पर्धा तीव्र रूपमा बढेको छ जस्तो कि ठूला बैंकहरू जस्तै मिनियापोलिस नोरवेष्ट कर्पोरेसन र न्युयोर्क केमिकल बैंकिङ कर्पोरेसनले देशभरका साना शहरहरूमा आफ्नो बजार-हिस्साको लडाइँलाई विस्तार गरेका छन् ।
"
5383,"सहरीकरण तथा औद्योगिकीकरण साथसाथै चल्दछन् र एकअर्कामा सकारात्मक रूपमा सह-सम्बन्धित हुन्छन्।
"
5384,"टोकियोका मुख्‍य स्वचालित सेयर कारोबारीहरू ठूला अमेरिकी धितोपत्र कम्पनीहरू हुन् , यद्यपि जापानीहरूले भेट्टाउने प्रयास गरिरहेका छन् ।
"
5385,"उर्लंदो आकाङ्क्षा र सर्वसाधारणका आवश्यकताको सन्दर्भमा उपलब्धीहरू कमै छन्। 
"
5386,"सेप्टेम्बर ३० मा अन्त्य हुँदासम्मको अवधिमा , यसले हालको भन्दा एक वर्ष पहिलाको अवधिको १२.६८ बिलियन येनबाट बढाएर १६.६८ बिलियन येन , -- अमेरिकी ११६.७ मिलियन डलर -- आम्दानी गर्‍यो ।
"
5387,"आमाछोरा दुवै  भ्यानको दाहिनेतिरको सडकमा पछारिए।
"
5388,"जुन ठाउँमा बैंकले कुनै समय मानक पासबुक बचत खाता उपलब्ध गराउँथ्यो , यसले मुद्रा-बजार खाता , सञ्चिती जमानत र व्याज व्यहोर्ने संपरीक्षण , र निक्षेपको आकारमा आधारित पत्याउनै नसकिने ब्याजदर प्रस्ताव गर्न सुरु गर्‍यो । 
"
5389,"तालिका नं. ६ मा देखाएजस्तै आठौं योजनावधिमा सरकारी क्षेत्रको ऋणात्मक बचत सरकारी क्षेत्रको स्थिर लगानीको ३४.५ प्रतिशतको आसपासमा रहनेछ।
"
5390,"एसएफइ टक्‍नोलोजीले बतायो विलियम पी. कुएह्न सङ्कटमा परेको यस विद्युतीय पूर्जा निर्माताको अध्यक्ष तथा प्रमुख कार्यकारी अधिकृत निर्वाचित हुनुभयो ।
"
5391,"सोभियत युनियनको कीर्तिमानी मकै-खरिद मेलाले अमेरिकी खाद्यान्‍न आपूर्ति प्रणालिमा गम्भीर सङ्कट निम्त्याइरहेको छ ।
"
5392,"प्राथमिक वस्तुहरु, कच्चा पदार्थ तथा केही तैयारी वस्तुहरु वाहेक अन्य वस्तुहरुको खोजी तथा पहिचान गरी निर्यात व्यापारमा बृद्धि गर्ने तर्फ सक्रियता आउन सकेको छैन।
"
5393,"कम्पनीले थप्दै भन्‍यो , उसले `` धेरै सङ्‍ख्याका भिन्‍न BMP प्रोटिनका लागि "" पेटेन्ट निवेदनहरू दर्ता गराएको छ र यसले प्राप्त गरेको पहिलो पेटेन्ट BMP-1 हो ।
"
5394,"सरकारी स्तरबाट ट्यूबवेल जडान कार्यलाई निरुत्साहित गर्दै लगी क्रमशः ट्यूबवेल जडान कार्यमा निजी क्षेत्रलाई संलग्न गराइनेछ। 
"
5395,"खर्च कटाएर विगत ३० दिनको नाफाको वार्षिक औसत दर ; भावी प्रतिफलको पुर्वानुमान होइन । 
"
5396,"पञ्चायत व्यवस्थाको अन्तसम्ममा आर्थिक संरचनामा खास परिवर्तन आएन।
"
5397,"यस बाहेक, रेडियोका माध्यमबाट ठूलो मात्रामा आम शिक्षा सञ्चालन गर्न सकिन्छ।
"
5398,"सामान्य आमधारणा के छ भने वर्तमानमा हुने सबै खाले अपराधहरू चलचित्रका प्रभावले भएका हुन् भन्ने छ।
"
5399,"`` यदि तपाईँले तेस्रो त्रैमासिकमा मोटामोटी २.५ % वृद्धि देखाएको ख्याल गर्नुभयो भने , मैले चौथो त्रैमासिकमा केही सुस्तता देखेको छु , "" कान्सास सिटी संघीय अध्यक्ष रोजर गफी सहमति जनाउ‍नुहुन्छ ।
"
5400,"बुश प्रशासनले यसलाई उद्योग व्यवसायमा अनावश्यक हस्तक्षेपको रूपमा हेरेको कारणले यस्तो विधेयकमा निषेशाधिकार प्रयोग गर्ने धम्की दियो , तर ३००-११३ मतले समर्थकहरूसँग निषेशाधिकारलाई पराजित गर्ने क्षमता छ भन्ने सङ्केत दिन्छ ।
"
5401,"वाल स्ट्रिटमा पुरूष तथा महिलाहरू ट्याक्सीका लागि परस्पर भिड्दा मात्र एकअर्कालाई देख्दै महान उद्देश्यका साथ हिँड्छन् ।
"
5402,"शर्तहरू स्पष्ट पारिएका थिएनन् ।
"
5403,"२०४८ सालको बैशाखमा सम्पन्न आम निर्वाचनमा बहुमत ल्याई नेपाली काँग्रेसको सरकार गठन भए पश्चात् राष्ट्रिय योजना आयोगले आठौं योजना तर्जुमाकार्य गर्ने सिलसिलामा आठौं योजनाको आधार पत्र तयार गरी जन समक्ष ल्याएको थियो।
"
5404,"नदीमा बाँध बाँधिने अन्य कारणहरू पनि छन्।
"
5405,"धेरैजसो सार्वजनिक रूपले उपयुक्त हुनको लागि बस्ती क्षेत्रबाट धेरै टाढा छन् , पारिवारिक भेटघाटलाई स्वीकृति दिन अझै धेरै नजिक ।
"
5406,"पाखुराको समस्याले उहाँलाई अर्को वर्ष माइनर लिगमा फर्कन बाध्य पार्‍यो । 
"
5407,"सुश्री येर्गिनका विरूद्धमा प्रबल प्रमाण भए तापनि जनताको भावना उहाको पक्षमा प्रबल भएकोले सुश्री वार्ड `` म न्यायसमितिले उनीलाई अपराधी ठहराउने छैन की भन्‍नेमा डरायकी छु । भन्‍नुहुन्छ ।
"
5408,"यदि ब्याङ्कहरूको पुनरावेदनको सबै मार्गहरू बन्द हुन्छ भने तिनीहरूले अवैध ठहर्याउने आदेश दुबैतर्फ प्रभावी गराउन प्रयास गर्न सक्ने सम्भावना छ , केही बजार स्रोतहरूले बताए ।
"
5409,"एसियाका अन्य धनी राष्ट्रहरूले जापानको मार्गदर्शनलाई अनुसरण गरिरहेका छन् र यस क्षेत्रमा पूँजी खन्याइरहेका छन् ।
"
5410,"न्यायिक विभागको नीतिसँग परिचित व्यक्तिहरूले बताए कि न्यायिक अधिकारीहरूसँग गत हप्ताको आन्तरिक राजस्व सेवाको कारवाहीको कुनै जानकारी थिएन ।
"
5411,"दैनिक करिब ११,००० ब्यारेल नपुग्दासम्म उत्पादनलाई क्रमिक रूपले बढाउँदै लगिनेछ ।
"
5412,"मैले तौलिया समातें र स्नानगृहतिर लागें।
"
5413,"अत:, विद्यालय जाने उमेरका बालबालिकाहरू सानै उमेरदेखि स्वस्थ खानेकुराबारे जानकारी पाउँछन्।
"
5414,"पाँच मुख्य बैङ्‍कमा प्रचलित सेयर मूल्यमा आधारित लन्डन बजारमा डलर निक्षेपको लागि अन्तरबैङ्‍क प्रस्तावित दरको औसत ।
"
5415,"उक्त बिक्री प्रक्रियाहरू ऋण घटाउन र सेयरहरू फिर्ता खरिद गर्न प्रयोग गरिनको लागि हुन् ।
"
5416,"`` अर्कोतिर , चिनी उत्पादन गर्ने वा रक्सी उत्पादन गर्ने निर्णय गर्दा यसले निर्यात बजारमा कमाउन सक्‍ने चिनीको सापेक्षिक उच्‍च मूल्यलाई सोचविचार गर्नुपर्दछ , "" श्री अक्सनार्डले भन्‍नुभयो ।
"
5417,"यसको प्रभावका रूपमा आवाजप्रति प्रतिक्रिया गर्न असक्षम हुनु हो।
"
5418,"यसले सार्वजनिक ढुकुटी सुरक्षाको निहुँमा राष्ट्रपतिलाई उहाँका केही निश्चित कर्तव्य र संबिधानको धारा २ मा निर्दिष्ट विशेषाधिकारको कार्यान्वयन गर्न आवश्यक वित्त उपलब्ध नगराउने कङ्‍ग्रेसको प्रयासको सङ्‍केत गर्दछ ।
"
5419,"त्यस्तै नेपाली मुद्रालाई चालु खातामा पूर्ण परिवर्त्यता प्रदान गर्ने उद्देश्यले आंशिक परिवर्त्यता लागु गरे।
"
5420,"उत्पादन  संरचनामा परिवर्तन हुन नसकेर द्रुततर विकास हुन सकेन।
"
5421,"यातायातका आधुनिक साधनहरूको आविष्कार हुनुभन्दा अघि बग्गीहरूमा मानिस र सरसामान ओसार पसार गरिन्थ्यो
"
5422,"विगत वर्षहरुमा विशेष  गरेर सातौं योजनावधि(२०४२-२०४७) मा कृषि क्षेत्रको उत्पादन बृद्धि अप्रत्याशित रुपमा भएको अनुमान गरिएको थियो।
"
5423,"न्युयोर्कको वस्तु सट्टाबजारमा सुन प्रति औंस चालू भुक्तानीका लागि ५० सेन्ट घटी ३७४.२० डलरमा स्थिर रह्यो ।
"
5424,"आर्थिक उदारपनको माध्यमबाट उच्च आर्थिक बृद्धिदर हासिल गरेका विकासशील देशहरुको तुलनामा आठौं योजनाको लागि निर्धारण गरिएको आर्थिक बृद्धिदरलाई धेरै उच्च भन्न मिल्दैन।
"
5425,"राजस्वको संरचना हेर्दा नयाँ करका स्रोतहरु उपयोगमा ल्याउन नसकेकोले केवल परम्परागत स्रोतहरुमा नै राजस्व निर्भर  हुन गएको थियो। 
"
5426,"पैठारीको तुलनामा निकासीको आधार धेरै सानो रहेकोले कुल व्यापारघाटा यस अवधिमा औसत वार्षिक १६.६ प्रतिशतले बढ्न गएको थियो
"
5427,"विगतका विकास प्रयास, उपलब्धि र समस्याहरु।
"
5428,"सरकारबाट  सञ्चालित अधिकांश संस्थानहरुको बढ्दो घाटा र सरकारी खर्चको व्यापक विस्तार र त्यसलाई पूरा गर्न घाटा  बजेटमाथि अत्यधिक निर्भर गर्नाले अर्थतन्त्रलाई स्थायित्व प्रदान गर्दै मध्य र दीर्घकालीन विकास कार्य अगाडि बढाउनमा ठूलोकठिनाइ उत्पन्न हुँदै गयो। 
"
5429," एरिजोनाको सान्डलर कम्पनीले एउटा साधारण सेयरको खरिदका लागि एउटा प्रयोग हुन सक्ने गरी २.३ मिलियन अधिकार-पत्र मात्र समाविष्ट गर्न दर्ता पुनः पेश गर्ने कुरा बतायो ।
"
5430,"यसमध्ये  कालोपत्र १०७ कि.मी.,
"
5431,"खाद्यवस्तुसम्बन्धी उद्योगहरूका लागि नुन पनि महत्त्वपूर्ण हुन्छ।
"
5432,"सजायको रकममा वृद्धी कानुनको नियमावली बमोजिम राज्यले लागु गरेको थियो।
"
5433,"पुस्तकालयका कोठाहरूमा पर्याप्त मात्रामा प्राकृतिक प्रकाश पुग्नाका साथै हावाको प्रवेश र निकाशका लागि झ्यालहरू पर्याप्त हुनुपर्छ।
"
5434,"सहभागी हरेकका लागि यो बितेको यौवनको अमृत , बेसबलको थप एक पेग हो ।
"
5435,"हामीले यो देखिरहेका छौँ किनभने पुराना भिन्टिजहरू ज्यादै कम बढिरहेका छन् । ""
"
5436,"विकेन्द्रीकरण कार्यक्रमको सफलता धेरै हदसम्म स्थानीयस्तरमा काम गर्ने कर्मचारीको क्षमता र मनोवृत्तिमा निर्भर रहने हुँदा उनीहरुको कार्य क्षमताको स्तर उकास्न तालिम, वृत्ति विकास आदिको व्यवस्था  गरिनेछ।
"
5437,"त्रिवर्षीय योजनाको प्रगति  त्रिवर्षीय योजनामा हासिल भएको प्रगति नेपालमा दु्रततर आर्थिक विकासका दृष्टिकोणबाट ठूलो महत्वको छ।
"
5438,"अत्यधिक तरलता र मुद्रास्फीतिलाई कम गर्न र बचत गर्ने प्रवृत्तिमा बृद्धि गर्नको लागि व्याजदरमा समयअनुसार परिवर्तन हुनु आवश्यक छ।
"
5439,"अष्ट्रेलियाको ग्रेन्ज हर्मिटेज १९८२ जस्तै स्पेनको भेगा सेसिलिया युनिको १९७९  -- आफ्नो दशौँ वर्षमा मात्र बजारमा ल्याइएको -- को ७० डलर छ ।
"
5440,"कार्निभलले आफू नयाँ कम्पनीमा ११ % को हिस्सेदार हुने बतायो ।
"
5441,"पञ्चायतकालीन आवधिक योजनाहरुमा पञ्चायत क्षेत्र भनेर तेस्रो क्षेत्र उल्लेख गरी जनश्रमदानको आङकडा प्रक्षेपण गर्ने गरियो।
"
5442,"विदेशी मुद्राको मुख्य स्रोतको रुपमा विकास भइरहेको पर्यटन क्षेत्रको विकासको लागि आवश्यक पूर्वाधारहरु विकास गर्ने थप प्रयास गरी यस्तो प्रयासमा निजी क्षेत्रलाई समेत संलग्न गर्दै जानु आवश्यक छ।
"
5443,"दाजुले मलाई यसो टोलतिर दौडिन जाने हो भनेर सोध्नुभयो र म त्यसका लागि तयार भएँ।
"
5444,"र एक फाइनान्सियल टाइम्स-स्टक विनिमय अग्रोक सहमति करार लन्डन अन्तर्राष्ट्रिय वित्तीय फ्युचर्ज विनिमयमा कारोबार गरिन्छ ।
"
5445,"संयुक्त राज्य अमेरिकाको विद्युतीय सट्टा बजारमा जगुआर सेयरको विनिमय अमेरिकी निक्षेप बिलको रूपमा १.७५ डलर बढेर १३.६२५ डलरमा बन्द भयो । 
"
5446," देशमा राजनैतिक परिवर्तन पछि जनतामा आएको उत्साह र आकाङ्क्षालाई विकासको मूल धारमा प्रवाहित गराई जनसहभागिताको आधारमा आयोजनाहरुको पहिचान, तर्जुमा, कार्यान्वयन र त्यसबाट प्राप्त हुने फाइदाको उपभोग गर्ने परिपाटी बसाल्नु जरुरी छ। 
"
5447,"अझ मुख्य वाल स्ट्रिट फर्महरूले पछिल्लो पटक तिनीहरू स्वचालित सेयर कारोबारबाट बाहिरिएपछि -- १९८७ को गिरावटपछि -- तिनीहरूले केही महिना प्रतिक्षा गरेको र त्यसपछि यसमा गोप्‍य रूपले प्रवेश गरेको बताए ।
"
5448,"मासिक बिक्रीले मार्चदेखि हरेक महिना कीर्तिमान कायम गर्दै आएको छ ।
"
5449,"येल्बुक्‍वेर्क , N.M. , मनोरोग चिकित्सक र मानकीकृत परीक्षाको अध्ययन गरेको शैक्षिक अनुसन्धान सङ्‍गठन ' शिक्षाका लागि समर्थक ' का संस्थापक जोन क्यानेलले `` यो यदि युरोपियन इतिहासको कक्षामा विद्यार्थिहरूलाई फ्रान्सको इतिहासका प्रश्‍नहरू मात्र सोध्‍ने निर्णय फ्रान्सले गरेमा , र सबैजानाले परीक्षामा राम्रो अङ्‍क प्राप्त गर्छन् भने *T*-3 तिनीहरूका केटाकेटी युरोपियन इतिहासमा राम्रा छन् भन्‍नु जस्तै हुन्छ , "" भन्‍नुहुन्छ ।
"
5450,"सबै किसिमका रूचिभएका व्यक्तिहरूका लागि नयाँ नयाँ पाठ्यसामग्री उपलब्ध छन्।
"
5451,"यदि विनियोजन दफा -- प्राविधिक रूपमा संसदीय शक्तिको सीमा -- लाई कार्यपालिकामा राष्ट्रपति र कङ्‍ग्रेसका हरेक सदस्यहरूलाई समाविष्ट तुल्याउँदै राष्ट्रपतिलाई कङ्‍ग्रेसको छोटो बन्धनभित्र राख्ने रूपमा अर्थ लगाउन सकिन्छ भने यो त्यो उद्देश्यसँग बाझ्दछ ।
"
5452,"प्रस्तावित परिवर्तनको विरोध गर्ने लगानीकर्ताहरूले सबभन्दा बढी आपत्ति जनाउने कुरा एकभन्दा बढी अधिकृत वा निर्देशकले छोटो अवधिको समयभित्र गर्ने खरिद वा बिक्री जस्ता व्यापारिक क्रियाकलापको सुषुप्त `` समूहहरू '' को पहिचान गर्न सक्ने तिनीहरूको क्षमतामा प्रस्तावले पार्ने तिनीहरूले भन्ने गरेको प्रभाव नै हो । 
"
5453,"हवाइ यातायात :  २०४७/४८ र २०४८/४९ सम्ममा देशमा त्रिभुवन अन्तर्राष्ट्रिय विमानस्थल समेत गरी जम्मा ४३ वटा विमानस्थलहरु रहेका थिए जसमध्ये जेट विमानस्तरीय १, एभ्रो विमानस्तरीय ८, टुइन अटर विमानस्तरीय ३० र पिलाटस् पोर्टरस्तरीय ४ थिए। 
"
5454,"काङ्‍ग्रेसका सदस्य -- अहिले जेल सजाय भोगिरहेका -- मारियो वियाग्गीबाट सुरु भई , कम्पनीले संघिय राज्य र स्थानीय सरकारी अधिकारीहरूमा र तिनीहरूका नजिकका सरकारी अधिकारीहरू र पूर्व महान्यायाधिवक्ता एड मिसेका निकट साथी र सल्लाहकार ई. रोबर्ट वाल्लाक समेतमा घुसपैठको कार्यजीवन सुरु गर्‍यो । 
"
