,0
3730,"वातावरण भन्दा आर्थिक विकासमा जोड 
"
3731,"छ हप्तापछि मैले पहिलो प्रोटोटाइप विकास गरें। 
"
3732,"तथापि, यी सबका बावजूद, उनीहरूले आफ्नो सँस्कृति र परम्परा भूलेका छैनन्
"
3733,"मैले मुख्यतया आफ्नो व्यक्तिगत रुपान्तरण र कसरी एउटा सानो पुतलीले मेरो जीवन परिवर्तन गर्यो भन्नेबारे बताए
"
3734,"विगत दश हजार वर्षदेखि मानिसहरूले चामल र अन्य अन्नहरू प्रमुख खानाको रुपमा खाएका छन्।
"
3735,"श्रृंखलाको अर्को लेखमा श्लेले अकिरा अभूतपूर्व हुनाको केही प्राविधिक पक्ष बारे भन्छन्: 
"
3736,"दुई दिनअगाडि हारवर्ड डिभिनिटि स्कूलका बुद्धिष्ट संकायका विद्यार्थीहरूसँग मेरो मिटिङ्ग भएको थियो
"
3737,"यस खतरनाक खण्ड पार गर्न आरोहीहरू साधारणतया भर्याङ् र डोरिको सहारामा भर पर्छन्
"
3738,"शिखरमा पुग्दा कस्तो महसुस गर्नुभयो त ?
"
3739,"आदिवासी समुदायकी बसन्ती कला र संस्कृतिको जगेर्ना गर्नु महत्वपूर्ण भएको धारणा व्यक्त गर्छिन्। 
"
3740,"आजभोलि ख्लोङ तोइका बालबालिकाले फूटबल खेल्न धेरै पर गइरहनुपर्दैन। 
"
3741,"डायना म्याकालेले यसो भनिन्: 
"
3742,"त्यसो भए आज तपाईंको रेलको प्रतिक्षा कस्तो रह्यो त ?
"
3743,"फोटोः अमूर्त कथाहरू / भिकोन्ताक्ते
"
3744,"चिनियाँ वर्णहरू लेख्न जानकार व्यक्तिको दृष्टिकोणबाट, जापानी भाषामा खान्जी भनेर चिनिन्छ, बियांग वर्ण असंगत रुपले जटिल छ, जसलाई लेख्न ५६ स्ट्रोकहरू लाग्दछन्। 
"
3745,"बहुप्रचारित विज्ञापन हेरिसकेपछि मैले स्थानीय उत्पादनहरुका लागि विशेष लगाव भएकोले ""जोया"" प्रयोग गर्न थाले। मैले प्याडमा टास्ने वस्तु अपर्याप्त पाएँ। त्यसैले यो भित्री वस्त्रमा टाँसिंदैन र खस्ने खतरा हुन्छ। यसको कभर खस्रो भएकोले तीन दिन भित्र मेरो तीघ्रामा राता बिमिराहरु देखा परे। 
"
3746,"मुख्यतया यहाँको अनौठो पर्यावरणीय जलवायु अवस्थाको कारणले गर्दा केन्या खडेरीको चपेटामा पर्न सक्ने राष्ट्र हो। वर्षाको ढाँचा, विशेष गरी वर्षा नहुनु या अनियमित वर्षा प्राय प्राकृतिक प्रकोपको कारण हो। यहाँ ग्रामीण जीविका अनुकूलनका लागि लगातार संघर्षरत छन्। 
"
3747,"ती विद्यार्थीहरूले विदेशी भूमिमा आफ्ना बसाइ तथा भोगाइ अनि आर्मेनिया फर्केपछिको आफ्ना अपेक्षा व्यक्त गरेका छन्। 
"
3748,"अगस्ट ९ देखि अगस्ट २६ सम्म किल्लामा निरर्थक हमलाले २५,००० सैनिकको क्षति। वाहनलाई डान्लीमा नयाँ सैनिक टुकडी ल्याउन व्यस्त राखिएका थिए। 
"
3749,"मोरुगिनले उनको ओस्टाग्राम वेब एल्गोरिदमका लागि बनाएका कोड सबैका लागि गिटहबमा उपलब्ध गराएका छन्। उनी भन्छन्, उनको न्यूरल नेटवर्क प्रोसेसिङ्ग (स्नायू सञ्जालको प्रशोधन) र आर्ट स्टाइलिङ्ग एल्गोरिदम (कला शैली अपनाउने एल्गोरिदम) को संयोजन लियोन ग्याटिस, अलेक्जेण्डर एक्कर र माथियास बेथजे जस्ता कोडरहरूका रचनामा आधारित छ। 
"
3750,"मैले मेरो प्रसिद्धि लुकाएँ। म लज्जित थिएँ।
"
3751,"र त्यसैले पनि उनले आफूले राम्ररी बोल्न नजान्ने भाषाको यस परियोजनामा हात हालिन्
"
3752,"कोतदेभ्वारमा खेर जाने चकलेटबाट कोको बटर बनाउने दोस्रो उद्योगको शुरुवात 
"
3753,"तथापि यो नभुल्नुस् कि…"" @Andy_Wirral ट्वीट गर्छन् साथै माथिको फोटो सेयर गर्छन् 
"
3754,"गुयनाको वापीशाना जनजाति लोप हुनै लागेको भाषालाई पुनर्जीवित गर्ने प्रयासमा 
"
3755,"अमेरिकन युनिभर्सिटि अफ सेन्ट्रल एशिया, नयाँ पर्यावरणमैत्री क्याम्पस। युनिभर्सिटि आर्काइभ। अनुमति लिएर प्रयोग गरिएको। 
"
3756,"सैनिक शासनका बेला यहाँको अद्वितीय सँस्कृति तथा जीवन पद्धतिलाई जोगाई राख्दै म्यानमार मुख्यतया बाँकी दुनियासँग टाढा रह्यो
"
3757,"प्राय जब यस लेवल क्रसिङमा पर्खनु पर्ने हुन्छ, म अलि लामो बाटो भएर चक्कर लगाउने प्रयास गर्छु। अनि म हरेक पटक बाटो भुल्छु। 
"
3758,"फाउण्डेशनका अनुसार यसले भरखरै आफ्नो नयाँ प्वाल पार्ने उपकरण किन्न अमेरिकन डलर १५ लाख खर्च गरेको छ साथै उनीहरुले अहिलेसम्म शान स्टेटमा १०० भन्दा बढी इनारहरु खनेका छन्
"
3759,"आफ्नो हात कम्मरमा राखेर उभिन्छिन्, हाँस्छिन् र भन्छिन्, तिमीले खोजेको वस्तु, दोप्दी मेझेन
"
3760,"हिमालयन ग्रिफन, जटायु रेष्टुरेण्ट, पिठौली, नवलपरासी। फोटो: सागर गिरी। अनुमतिमा प्रयोग गरिएको। 
"
3761,"तुवाँलो बारे अन्य प्रयोगकर्ताले अव्यक्त रुपमा हास्य को सहारा लिए: 
"
3762,"श्रीषा दुवाल नेपालको भक्तपुरमा आफ्नो पुरानो घर भएको ठाउँमा। क्रेडिट:सोनिया नारङ 
"
3763,"ती मानिसहरूले उनीहरूलाई त्यस घरपछाडिको एउटा सानो कोठामा लगे जहाँ अर्पणले उनीहरूसँग परिचय माँगे तर उनीहरूले परिचय दिन नकारे। 
"
3764,"राईले यसलाई आफ्नो भाइ बहिनीहरूको लागि साथै आफ्नो लागि सहयोग पुग्ने देखिन्। 
"
3765,"किसानका लागि विकिपेडिया, अथवा जसरी यसका संस्थापकले ब्याख्या गर्छन्,“इन्टरनेट सुविधा नभएका मानिसहरूका लागि इन्टरनेट।”
"
3766," ले दक्षिण एशियालीहरूलाई आफ्नो सँस्कृतिमा गर्व गर्न र रंगवादको मुद्दालाई प्रकाशमा ल्याउन प्रेरित गर्नका लागि हाल चलिरहेको अभियान  सँग सहकार्य गरेको छ। रिक्लेम बिन्दी विक (टिका पुनस्र्थापना सप्ताह) मार्च ८ देखि १४ सम्म संचालन हुँदैछ। 
"
3767,"वर्षाको ढाँचा, विशेष गरी वर्षा नहुनु या अनियमित वर्षा प्राय प्राकृतिक प्रकोपको कारण हो
"
3768,"यसमा रिपोर्टिङ्गका बेला गरिने दुव्र्यवहार, रिपोर्टिङ्गका साधन ध्वस्त पारिने, धम्क्याउने तथा भौतिक कारवाही आदि संलग्न छन्
"
3769,"हामीले अन्यबाट प्रस्ताव पाएका छौं, उनीहरु लटमा कच्चा पदार्थ - १ टन कपास या १ टन इलास्टिक रबर खरिदका लागि सहयोग गर्न इच्छुक छन्। जब हामी ती सामग्रीहरु लटमा किन्छौं, लागत कम हुनेछ। 
"
3770,"पत्रकार तथा प्रोफेसर फेलिप मिलानेजले आगो दन्किरहँदा संग्रहालयको लाईभ-स्ट्रिम गरे: 
"
3771,"विभिन्न संरक्षण तथा पर्यावरण समूहले घट्दै गइरहेको म्यानमारको हात्तीका संख्या संरक्षणमा पहल गर्नको लागि अभियान सुरु गर्न एकजुट बनेका छन्। उक्त्त अभियानलाई बर्मिज भाषामा ""मोमोस"" भनिन्छ। 
"
3772,"जमैकामा बाढी, अगस्त २००७। फोटो: क्रिस्टिना सु, CC BY SA 2.0। 
"
3773,"धेरै टाढा द्वीपसमूहसँगै उत्तरमा रहेको डोमिनिकन गणतन्त्रका ब्लगर ब्याबेटले लामखुट्टेबाट सर्ने चिकुनगुन्या भाइरसले उनलाई दुर्बल बनाएको कुरा सम्झिइन: 
"
3774,"साओ पाउलो शहरको उत्तरी भेगमा अवस्थित एउटा घर। प्रिसिला गोमिस/म्युरल एजेन्सीको फोटो 
"
3775,"जीआईएफएफ जस्तो स्वदेशी महोत्सवलाई साथ दिएर हामी यसको शुरुवात गर्न सक्छौं। 
"
3776,"र महिलाहरुले जुन प्रयोग गर्न चाहन्छन् उनीहरुलाई नै निर्णय गर्न दिऊँ
"
3777,"नास्ट फिलिपिन सरकारको एक सल्लाहकार निकाय हो जसले विज्ञान र प्रविधिसम्बन्धी कार्य गर्दछ। विज्ञान र प्रविधिमा फिलिपिनोद्वारा गरिएको उल्लेखनीय उपलब्धीको पहिचान गर्नु नै यसका जनादेशमध्ये एक हो। 
"
3778,"जब उनी विद्यालयमा हुन्छिन्, अरु बच्चाहरूले घरविहिन भन्दै हेलाका साथ गिज्याउँछन्। 
"
3779,"एसिड आक्रमणमा जीवितका साथै कर्मचारीहरु मेक लभ नट स्कार्स स्वास्थ्यलाभ केन्द्रको भव्य उद्घाटनमा, क्रेडिट: अविरत सुन्द्रा
"
3780,"दक्षिणपूर्व एशियाली देशहरु तथा राजधानी शहर
"
3781,"गाउँभित्र जोखिममा रहेका समूहहरू र शक्तिको गतिशिलता पहिचान गर्न यसमा माकुरेजालो नक्शा (स्पाइडर म्याप्) र चपाती नक्शा (भेन् डायग्राम) पनि हुन्छ
"
3782,"इरानको मशादमा शुरु भएको यो अभियान चीन र पाकिस्तान पुगेको छ। अब, यी देशहरूमा रहेका ""वाल अफ काइन्डनेस"" का मन छुने कथा र तस्वीरहरू हेरौं। 
"
3783,"विश्व पानी दिवस (मार्च २२) का दिन संयुक्त राष्ट्र संघ पर्यावरण कार्यक्रम ( यूनेप ) ले जमैका सरकारसँगको सहकार्यमा किङ्स्टोनको डेभोन हाउस स्थित बगैंचामा जमैका हरित अर्थव्यवस्था सम्भाव्यता अध्ययन आरम्भ गर्‍यो
"
3784,"दिल्ली टिबीको-अन्त्य शिखर सम्मेलनमा मेरो विचारहरू राखें । कार्यक्रमको दौरान हामीले टीबीरहित भारत आन्दोलन पनि शुभारम्भ गर्यौ । 
"
3785,"उनी २९ वर्षकी मात्र छिन्। 
"
3786,"सेन्दाइ चिडियाखानाले आफ्नो चिम्पाञ्जीको प्रदर्शनमा समर्पित वेब पेजमा चाचाको बारे कुनै पनि जानकारी नदिएको पाइएको छ
"
3787,"यो बिहेको मौसम हो र महिलाहरू आफ्ना गहना प्रदर्शन गर्दैछन्
"
3788,"पहाडै पहाड भएको उनको गाउँमा वर्षदेखि माओवादी विद्रोह चर्किरहेको थियो।  
"
3789,"सुम्बा हजारौं द्वीपसमूहको राष्ट्र इन्डोनेशियाको एक पूर्णतया ग्रामीण, छरिएको आबादी भएको द्वीप हो। 
"
3790,"जुलाई ४ का दिन प्रतिवादीले स्वीडेनमा शरण लिईरहेका दुई जना साक्षी प्रस्तुत गर्यो जसअनुसार निश्चित रूपमा गिरफ्तार गरिएको व्यक्ति मेरेद होइन, न्यूसिसिलिया डट आइटिले बतायो। 
"
3791,"विध्युतमा पहुँच हुनु भनेको सूर्यास्तपछि अब महिलाहरुले बुन्न सक्छन् र बालबालिकाहरु धेरै समय पढ्न सक्छन्
"
3792,"फोटो: जेम्स गोचेनोयर (CC BY 2.0) 
"
3793,"तर यसका निम्ती केही गरिरहेका मानिसहरु पनि यहाँ छन्। एक गैरसरकारी संस्था ओपोराजेयो बंगलादेशले ढाकामा चलाएको ड्रप-इन-सेन्टर (आश्रय घर) मा बालिकाहरु ४.५० टाका ( अमेरिकी डलर ०.०६ ) मात्र मूल्य पर्ने आफ्ना लागि प्याड आफ्नै हातले बनाइरहेका छन्। 
"
3794,"सुरुमा यो कुदामे 「肥 溜 め」 पनि थियो तर यो ज्यादै प्राविधिक शब्द झैं सुनिन्थ्यो, एउटा शब्द किसानले प्रयोग गर्दथिए। कामको सिलसिलामा यो शब्दलाई कसरी अनुवाद गर्ने भनेर बहस गर्नेछु भन्ने कहिल्यै सोचिन। 
"
3795,"हामी पीआर स्टंट नम्बर २ को प्रतिक्षा गरिरहेका छौं! 
"
3796,"आठ कक्षामा अध्ययनरत श्रीषा विश्वस्त र तेजस्वी छिन्, तर शिविरबाहिर कहिल्यै नरोकिने निर्माणकार्यको हल्लाले उनलाई पढ्न कठिनाई भएको पाउँछिन्
"
3797,"एवाई: म स्वास्थ्यकर जीवन भन्ने संस्था स्थापना गर्न खोज्दैछु। स्वास्थ्यकर जीवनमा पाँच आधार स्तम्भहरू छन्: ध्यान, शारीरिक व्यायाम, भोजनको ज्ञान, पर्माकल्चर वा प्रकृतिसँग तालमेल र समाजको हित हुने योगदान दिनु। 
"
3798,"शायद धेरै जसो युट्युबका भ्यूका लागि मेरी छोरी जिम्मेवार छिन्
"
3799,"भाषाविद कानाजावाले २१ औं शताब्दीमा आइनु भाषा फैलाउन सहयोग पुगोस् भनेर शब्दकोश तयार गर्न शब्द र वाक्यांश दस्तावेज तयार गरे
"
3800,"तलका फोटाहरूले उक्त किताबहरू निर्माण गर्नका लागि सलंग्न केही गतिविधिहरू देखाउँछन् : 
"
3801,"१२ डिग्री सेल्सियसको चिसो मौसम र त्यो ठाउँ, दूवै म्याण्डलेको बिहानीपखको कुहिरोलाई चिर्दै गरेका सूर्यका किरणहरू क्यामेरामा कैद गर्नका लागि उपयुक्त थिए
"
3802,"कोही भन्छन् उनी १,००० पेसोको नोटमा देखिन्छन् । 
"
3803,"स्टेरियोग्राफ अमेरिकन फोटोग्राफर टी. डब्ल्यू. इन्गर्सलद्वारा खिचिएका थिए, जसले १९४९ मा पोर्ट आर्थर (हाल ल्यूशुनकोउ, उत्तरपूर्वी चीनको दालियन जिल्ला) को यात्रा गरे,लामो तथा रक्त्तपातपूर्ण युद्धको दृश्य रुस-जापान युद्ध। 
"
3804,"तामिरेस ताभारेस/म्युरल एजेन्सीको फोटो
"
3805,"सोहराइ चित्रकलाका उदाहरण। बुलु इमामको ट्राइबल आर्ट अफ हजारीबाग पेजको स्क्रीनशट। 
"
3806,"ब्राजिलियन नासा खगोलविद् तथा कार्ल सागनद्वारा संस्थापित जर्नलका पहिलो महिला सम्पादक रोजली लोपेससँगको साक्षात्कार 
"
3807,"कानूनी लडाईंको पहल गर्ने अभियन्ताहरु भन्छन् यस्तो गतिविधिले पुरै निकुञ्जलाई खतरामा पार्दछ र यूरोपियन यूनियन डाइरेक्टिभ २००१/४२/ ईओ को प्रत्यक्ष उल्लंघन हो, जसमा पर्यटन, वन, उद्योग तथा जैविक विविधतालाई प्रभावित पार्ने निर्णयको मामलामा पर्यावरणीय मूल्यांकन गर्नै पर्दछ। 
"
3808,"फोटोमा स्वस्थानी व्रतकथा: नेपालमा जीवनसाथीको दिर्घायूको लागि महिनाभर गरिने व्रत र प्रार्थनाको पर्व 
"
3809,"तपाईले यस तैरिने अम्बाको बजारका थप फोटोहरू यहाँ हेर्नसक्नुहुनेछ। 
"
3810,"सिकिर मध्य बीस वर्षको उमेरमा स्वीडेन गए
"
3811,"भीडभाडयुक्त समुदायमा थाइहरू 'विश्वकै पहिलो' गैरआयताकार फिल्डमा फूटबल खेल्दैछन् 
"
3812,"- ३ वर्ष अघि सीनेटको कार्पेट फेर्दा परेको लागत। 
"
3813,"अनुमति लिएर प्रयोग गरिएको २०१५ मा नयाँ क्याम्पसको उद्घाटन गरेको अमेरिकन युनिभर्सिटि अफ सेन्ट्रल एशिया मध्य एशिया क्षेत्रमा जियोथर्मल हिटिङ्ग शुरुवात गर्ने पहिलो प्राइभेट कम्पनी थियो
"
3814,"आरएल: यस बारेमा नै हामी अध्ययन गर्न गइरहेका छौं, केवल जैविक दृष्टिकोणबाट मात्र होइन, पहिलेदेखि नै शिकागोमा जीव विज्ञानको एउटा टोली छ जसले टाइटनमा बरफको तह मुनि रहेको तरल पानीको समुद्रमा प्राणीको विकास गर्न सकिन्छ कि भनेर अनुसन्धान गरिरहेका छन्। तर यदि वायुमण्डल र सतहमा पाइने अर्गानिक पदार्थले प्राणीको लागि खानाको रूपमा काम गरेमा समुद्रमा प्रवेश गर्न सक्दछ र त्यस पश्चात आइस भोल्क्यानो हलचल, क्रायोभोल्क्यानिज्मको कारण यदि यो सतहमा आउन सके हामी प्राणीका संकेत पत्ता लगाउन सक्छौं। 
"
3815,"चेन्ज डट ओआरजीमा शहरवासीको यस अवस्थाको प्रतिकृयाबारे निवेदन पत्र बुझाउने काम पनि भएको छ
"
3816,"मुम्बई, जो टीबी र औषधी प्रतिरोधी टीबीबाट अत्यन्त ग्रसित छ, टीबी अन्त्य गर्न रातो बत्तिमा रंगिदै । गतिशिल स्थानीय टिबी कार्यक्रम प्रसारण हुँदै! 'भारतमा महिलाहरू: भारतमा टीबी विरुद्ध लडाइँको नेतृत्व' कार्यक्रममा @SpeakTB की @almostbutnotyet सहित चार बहादुर महिलाहरू 
"
3817,"ह्याशट्याग् #CienciaLatina को मातहतमा त्यस क्षेत्रका वैज्ञानिकहरुद्वारा सिर्जना गरिएको सञ्जालमा वैज्ञानिक समाचार फैलाउन पहल हुँदैछ
"
3818,"अहिले हाम्रो देशले नजिकै क्षितिजमा एउटा फरक प्रकारको परिवर्तन अनुभव गरिरहेकोछ
"
3819,"राना थारू — चम्किलो लुगा र कालो शलमा सेतो चाँदीका गहना निकै राम्रो देखिन्छ
"
3820,"मालाबार समुद्रतटका हिन्दू
"
3821,"बालबालिकाले प्रतिदिनका हिसाबले स्क्रीनअगाडि कति समय बिताउन सक्छन् भन्नेबारे ठूलो विवाद छ
"
3822,"#‎UnfairAndLovely का लागि धेरै महिलाहरूले ट्वीटरमा ह्याशट्यागका साथ सेल्फी सेयर गरे: 
"
3823,"महिनावारीको समयमा शिक्षाको कमीकमजोरी र सरसफाइको कमीका कारण बेचैनी, चिढचिढाहट र संक्रमण हुन सक्छ। 
"
3824,"सन् १९३४ मा जापानी बालपत्रिकाको आवरणपृष्ठ विषय: उत्तरी #Chinaमा सेनापतिसँग युद्ध लड्दै।#WW2 #Japan
"
3825,"जब जापानले सन् १८५० तिर होक्काइदो र शाखालिनलाई उपनिवेश बनाउने निर्णय लियो, आइनु मूलधारमा समाविष्ट गरिए, आरक्षणमा राखिए तथा नयाँ रोगहरुका शिकार बने
"
3826,"""लुइस कार्लोस कहाँ छन् ? 
"
3827,"मार्च २०११ को प्रकोपको कारण प्रभावित बनेका तीन प्रान्तका १,१०० मध्ये १,०७४ (अर्थात करिब ९८ प्रतिशत विद्यालयहरु ) डिसेम्बर २०१६ सम्ममा पुन: खुलेका काहोकु शिम्पोले पायो। 
"
3828,"दिल्लीको राजदरबार (१८५९)। न्यूयोर्क पब्लिक लाइब्रेरीको डिजिटल संकलनबाट लिइएको तस्वीर। 
"
3829,"""""यो मेरो लागि एक अनवरत संघर्ष हो,"" उनी भन्छिन्। 
"
3830,"यूट्यूबबाटै जापानको भ्रमण 
"
3831,"ढाकामा रिक्शाहरू। तस्वीर साभार:blackthorne57, क्रियटिभ कमन्स लाइसेन्सअन्तर्गत प्रयोग गरिएको। 
"
3832,"मैले केही दिन पाउन सकिने उच्च रेजोल्युशनका तस्वीर खोज्नमा लगाए, र अझ केही दिन जिआइएमपिमा पृष्ठभूमि हटाउनमा लगाए। मोहोले फ्ल्याशले गर्न नसक्ने काम गर्न सक्छ, जस्तो कि रेष्टर गरिएका तस्वीरहरू भएका यस्तो प्रकारको एनिमेशन। जे भए पनि, ती राम्रा देखिएकाले म सेडर म्यासोकिज्मका बाँकीका दृश्यमा तिनीहरूको प्रयोग गर्दैछु। 
"
3833,"महाश्वेता देवीकी द्रौपदी अझ पनि भयावह रुपमा समयसान्दर्भिक छिन्, जब तपाईं आदिवासी महिलाहरू बलात्कृत भएको तथा मारिएको सम्झनुहुन्छ...
"
3834,"यस लेखको एउटा संस्करण भ्वाइस अफ थारूज ब्लगमा प्रकाशित भएको थियो
"
3835,"नेपालमा भूकम्पको कारण हिमस्खलन भएर अप्रिल २०१५ मा धेरै जनाको मृत्‍यु भयो
"
3836,"जिभी: जमैकामा हरित अर्थव्यवस्थाको सम्भावनाको बारेमा तपाईंको कस्तो घारणा छ ? यो कसरी विकास भएको हेर्न चाहनुहुन्छ ?
"
3837,"सदस्यहरूले “कथा” सहितका वा कथा बिना फोटोहरू पेश गर्नसक्छन्
"
3838,"एवाई: फेसबुक यहाँ सबैभन्दा बढी प्रयोग गरिएको सामाजिक सञ्जाल प्लेटफार्म हो। म यसको ठूलो प्रशंसक होइन, तर अहिले यो नै मानिसहरूसम्म पुग्ने सबैभन्दा उत्तम तरिका हो। म सामाजिक सञ्जाल प्रयोग गर्ने अनुभवी व्यक्तिहरूको सहयोगको खोजीमा छु जो यस्ता पोस्ट गर्न मन पराउँछन् ताकि म केवल के हुँदैछ भनेर हेर्न सकुँ। 
"
3839,"राजा जर्ज पाचौं र नेपालका महाराजाका साथ शिकार समूह। तस्वीर साभार: द अष्ट्रेलियन नेशनल युनिभर्सिटि डिजिटल कलेक्शन्स लाइब्रेरी। सार्वजनिक डोमेनबाट। 
"
3840,"तर हामीले हाम्रा जल निकास क्षमता तथा नगर योजनाको आकलन गर्न आवश्यक छ र ग्लोबल वार्मिंगको कारण यस्तो असाधारण वर्षा हुन्छ कि भनेर हेर्नु पर्दछ। 
"
3841,"दुर्भाग्यवश, तिनीहरूले सो चिम्पाञ्जी खस्ने ठाँउको गलत अनुमान गरे र अनुमान विपरित चाचा फूटपाथमा खस्न पुग्यो। 
"
3842,"प्रिसिला पाचेकोको फोटो तुकुरुभी, उत्तरी साओ पाउलो 
"
3843,"अन्तर्राष्ट्रिय प्रेसले पनि प्रमुख समाचारहरूमा वर्षौंदेखि भन्दै आएका छन् कि भारतमा विश्वको सबैभन्दा खराब हावाको गुणस्तर छ। यस ग्रहको सबैभन्दा अधिक प्रदुषित शहरहरू यस देशमा केन्द्रित छन्। तपाईंले सोच्नु भएको थियो होला कि प्रधानमन्त्री नरेन्द्र मोदी कम से कम यस बारेमा केही गर्नेछन्, शायद वास्तवमा नै केही गर्नेछन्। उनले एक शब्द बोलेका छैनन्। 
"
3844,"सबैले स्टेफन हकिङको ब्रह्माण्डीय प्रतिभा बारे जान्दथे, तर कमैले यसलाई बुझे। उत्कृष्ट खगोलविद्हरुले समेत। 
"
3845,"एड्रियन गोमेज तथा उनको पत्नी। गोमेजका अनुसार उनको पत्नीले उनलाई वापीशाना भाषा पुनर्जीवित पार्ने आफ्नो उद्देश्यमा सहयोग पुर्याएकी छिन्। 
"
3846,"सौर्य ऊर्जा क्यान्टिन, बाथरुम र जीमका शावरका लागि पानी तताउन प्रयोग गरिन्छ। 
"
3847,"यसैबीच, विश्व स्वास्थ्य संगठनले जिका भाइरस विश्वव्यापी स्वास्थ्य संकटकालको रुपमा स्थापित भएको घोषणा गरेको छ:
"
3848,"चार देशहरु - म्यासेडोनिया, बुल्गेरिया, रोमानिया र मोल्दोभाले सन् २०१३ मा ग्रान्डमा मार्च डे परम्परालाई बाल्कन् जनताको अमूर्त साँस्कृतिक सम्पदाको रुपमा सुरक्षित राख्न युनेस्कोमा बहुराष्ट्रिय आवेदन पेश गरे। सन् २०१५ डिसेम्बरमा युनेस्कोले ती राज्यहरुलाई आवेदन पुन: पेश गर्न आमन्त्रण गर्यो र यो प्रकृया अहिलेसम्म चलिरहेको छ। 
"
3849,"प्यानेल तीन-दिने मुभर्स एण्ड शेकर्स नेटवर्किंग सीरीजको हिस्सा थियो; स्टोन टाउन, जंजीबारमा साउटी जा बुसारा (स्वाहिली भाषामा ध्वनिको ज्ञान) संगीत उत्सवको १५ औं संस्करण। 
"
3850,"भुकम्पबाट विस्थापित मानिसहरूका लागि बनाइएको शिविर अस्थाइ हो, तर यहाँको सरकार पुनर्निर्माणको रकम वितरण गर्ने कार्यमा सुस्त भएको छ। बिडम्बना, श्रीषाको बुवा अन्य मानिसहरूको घर बनाउन पुरै दिन बिताउने एक निर्माणकार्य गर्ने कामदार हुन्। उनी जति थोरै यस कार्यबाट रकम कमाउँछन्, आफ्ना बच्चाहरूको विद्यालय शुल्क तिर्नमा प्रयोग गर्छन्। 
"
3851,"जब तपाईं त्यस्तो परिस्थितिमा पुग्नुहुन्छ तपाईंसँग दुई विकल्पहरु हुन्छन्, या त तपाईं आफ्नै जीवनको सुविधातर्फ फर्कनु हुन्छ वा अरु कसैको जीवनलाई सुविधापूर्ण बनाउने प्रयास गर्नुहुन्छ।"" 
"
3852,"एउटा हाते यन्त्रको मूल्य करिब ७५००० भारतीय रुपैँया (अमेरिकी डलर ११००) पर्दछ र १० जना मानिसहरुलाई रोजगार प्रदान गर्दछ। यो यन्त्रले एक दिनमा २५० प्याड उत्पादन गर्न सक्छ, जसको एक प्याडको मूल्य करिब २.५० रुपैँया (अमेरिकी डलर ०.०४) पर्छ। 
"
3853,"फोटो सौजन्य: पर्माकल्चर इन कोमोवेन, अनुमति लिएर प्रयोग गरिएको। 
"
3854,"एउटा जटिल कला परियोजनाका बारेमा सोच्दै गर्दा एउटा वास्तविक सेतो पुतली आएर उनको पेन्टब्रशमा बस्यो र पुतली जडित कलाको अवधारणा फुर्यो, राई भन्छन्। 
"
3855,"अन्य विचित्र बुकमार्कहरू नाभेर मातोमे ब्लग पोष्टमा पाउन सक्नुहुनेछ। 
"
3856,"यो लेख म्यानमारको एक स्वतन्त्र समाचार वेबसाइट द एर्रावाडीबाट लिइएको हो र ग्लोबल भ्वाइसेजमा सामग्री साझेदारी सम्झौता अन्तर्गत पुन:प्रकाशित गरिएको छ
"
3857,"२०१६ नयाँ उत्साहका साथ शुरु गरौं
"
3858,"दुलहा र दुलही विवाहमा फोटो खिचाउँदै। फोटो: सानिम हक, अनुमतिमा प्रयोग गरिएको। 
"
3859,"संलग्न उक्त परियोजना समूह भन्छ कि स्थानीय अधिकारीहरूसमक्ष मात्र नभई अन्यत्र देशका सम्भावित साझेदारहरूसँग पनि आफ्ना परिकल्पना र विकासका आवश्यकताहरू बाँड्चुँड् गर्नका लागि दूर्गम समुदायहरूलाई अवसर प्रदान गर्दै यस परियोजनाले आफ्ना समुदायले भोगिरहेका समस्याहरूलाई स्पष्टसँग व्यक्त गर्न गाउँलेहरूलाई उत्साहित गरेको छ । 
"
3860,"धेरै अंग्रेजी भाषीहरुले राष्ट्रपतिद्वारा प्रयोग भएको शब्दको अर्थ सहजै बुझ्ने भएतापनि गैर-अंग्रेजी भाषीहरुका लागि ""शिटहोल"" शब्दको सूक्ष्म अर्थ बुझ्न गाह्रो हुन सक्छ। 
"
3861,"मानिसहरू दिल्ली छोड्ने प्रयास गरिरहेका छन् तर हवाई जहाजको टिकट मूल्य ज्यादै बढेको छ: 
"
3862,"यस कथामा उल्लेखित ठाउँहरु गुहेश्वरी, गोकर्ण, श्लेषमान्तक वन, गौरिघाट, बागमती नदी र शाली नदीमा भक्तजनहरुको घुइँचो लागेको हुन्छ
"
3863,"अप्रिलमा उच्च प्रदूषण तह १ र २ का बावजूद सरकारले उपाय निकालेको छ जस्तै नो कार डे, शहरको मेट्रो सिस्टममा सित्तैमा पस्न मिल्ने र खुल्ला ठाउँमा गरिने गतिविधि
"
3864,"""उनीहरु एउटा मद्यपान पार्टीमा आफ्नै राजनीतिक रणनीति योजना बनाउदै वा नजिकका मित्रहरुसँग भेटघाट गर्दै आफ्नो शासनलाई सकृय राख्न ध्यानमग्न थिए। बाढीको संकट बारे तत्काल नसोच्दा क्षति ज्यादा हुन पुग्यो।"" 
"
